"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","LGA_2017","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14650","Lake Macquarie (C)","A","Annual","2017","2017",12608,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14700","Lane Cove (A)","A","Annual","2017","2017",2678,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14750","Leeton (A)","A","Annual","2017","2017",737,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14850","Lismore (C)","A","Annual","2017","2017",2342,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14870","Lithgow (C)","A","Annual","2017","2017",1243,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14900","Liverpool (C)","A","Annual","2017","2017",16763,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14920","Liverpool Plains (A)","A","Annual","2017","2017",465,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","14950","Lockhart (A)","A","Annual","2017","2017",241,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15050","Maitland (C)","A","Annual","2017","2017",6035,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15240","Mid-Coast (A)","A","Annual","2017","2017",4332,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15270","Mid-Western Regional (A)","A","Annual","2017","2017",1707,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15300","Moree Plains (A)","A","Annual","2017","2017",1075,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15350","Mosman (A)","A","Annual","2017","2017",1606,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15520","Murray River (A)","A","Annual","2017","2017",677,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15560","Murrumbidgee (A)","A","Annual","2017","2017",248,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15650","Muswellbrook (A)","A","Annual","2017","2017",1296,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15700","Nambucca (A)","A","Annual","2017","2017",1020,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15750","Narrabri (A)","A","Annual","2017","2017",985,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15800","Narrandera (A)","A","Annual","2017","2017",390,,
"ERP","Estimated Resident Population","3","Persons","A04","0 - 4","15850","Narromine (A)","A","Annual","2017","2017",497,,
