Local Government Area,State/Territory,Age Group,Population
Charters Towers,QLD,85 and over,207
Cherbourg,QLD,0 - 4,171
Cherbourg,QLD,5 - 9,151
Cherbourg,QLD,10 - 14,134
Cherbourg,QLD,15 - 19,139
Cherbourg,QLD,20 - 24,86
Cherbourg,QLD,25 - 29,92
Cherbourg,QLD,30 - 34,89
Cherbourg,QLD,35 - 39,83
Cherbourg,QLD,40 - 44,69
Cherbourg,QLD,45 - 49,51
Cherbourg,QLD,50 - 54,73
Cherbourg,QLD,55 - 59,42
Cherbourg,QLD,60 - 64,24
Cherbourg,QLD,65 - 69,15
Cherbourg,QLD,70 - 74,6
Cherbourg,QLD,75 - 79,20
Cherbourg,QLD,80 - 84,0
Cherbourg,QLD,85 and over,0
Chittering,WA,0 - 4,254
Chittering,WA,5 - 9,302
Chittering,WA,10 - 14,429
Chittering,WA,15 - 19,340
Chittering,WA,20 - 24,157
Chittering,WA,25 - 29,121
Chittering,WA,30 - 34,191
Chittering,WA,35 - 39,314
Chittering,WA,40 - 44,366
Chittering,WA,45 - 49,414
Chittering,WA,50 - 54,360
Chittering,WA,55 - 59,319
Chittering,WA,60 - 64,288
Chittering,WA,65 - 69,229
Chittering,WA,70 - 74,152
Chittering,WA,75 - 79,88
Chittering,WA,80 - 84,39
Chittering,WA,85 and over,31
Circular Head,TAS,0 - 4,625
Circular Head,TAS,5 - 9,623
Circular Head,TAS,10 - 14,669
Circular Head,TAS,15 - 19,596
Circular Head,TAS,20 - 24,445
Circular Head,TAS,25 - 29,515
Circular Head,TAS,30 - 34,434
Circular Head,TAS,35 - 39,518
Circular Head,TAS,40 - 44,584
Circular Head,TAS,45 - 49,659
Circular Head,TAS,50 - 54,605
Circular Head,TAS,55 - 59,522
Circular Head,TAS,60 - 64,508
Circular Head,TAS,65 - 69,346
Circular Head,TAS,70 - 74,265
Circular Head,TAS,75 - 79,195
Circular Head,TAS,80 - 84,132
Circular Head,TAS,85 and over,127
Clare and Gilbert Valleys,SA,0 - 4,560
Clare and Gilbert Valleys,SA,5 - 9,550
Clare and Gilbert Valleys,SA,10 - 14,579
Clare and Gilbert Valleys,SA,15 - 19,523
Clare and Gilbert Valleys,SA,20 - 24,434
Clare and Gilbert Valleys,SA,25 - 29,449
Clare and Gilbert Valleys,SA,30 - 34,418
Clare and Gilbert Valleys,SA,35 - 39,545
Clare and Gilbert Valleys,SA,40 - 44,600
Clare and Gilbert Valleys,SA,45 - 49,632
Clare and Gilbert Valleys,SA,50 - 54,649
Clare and Gilbert Valleys,SA,55 - 59,649
Clare and Gilbert Valleys,SA,60 - 64,615
Clare and Gilbert Valleys,SA,65 - 69,508
Clare and Gilbert Valleys,SA,70 - 74,352
Clare and Gilbert Valleys,SA,75 - 79,259
Clare and Gilbert Valleys,SA,80 - 84,233
Clare and Gilbert Valleys,SA,85 and over,204
Claremont,WA,0 - 4,441
Claremont,WA,5 - 9,454
Claremont,WA,10 - 14,599
Claremont,WA,15 - 19,772
Claremont,WA,20 - 24,841
Claremont,WA,25 - 29,644
Claremont,WA,30 - 34,488
Claremont,WA,35 - 39,485
Claremont,WA,40 - 44,577
Claremont,WA,45 - 49,604
Claremont,WA,50 - 54,711
Claremont,WA,55 - 59,656
Claremont,WA,60 - 64,578
Claremont,WA,65 - 69,555
Claremont,WA,70 - 74,377
Claremont,WA,75 - 79,316
Claremont,WA,80 - 84,299
Claremont,WA,85 and over,386
Clarence,TAS,0 - 4,3321
Clarence,TAS,5 - 9,3164
Clarence,TAS,10 - 14,3227
Clarence,TAS,15 - 19,3467
Clarence,TAS,20 - 24,3069
Clarence,TAS,25 - 29,3017
Clarence,TAS,30 - 34,2948
Clarence,TAS,35 - 39,3587
Clarence,TAS,40 - 44,3369
Clarence,TAS,45 - 49,3784
Clarence,TAS,50 - 54,3946
Clarence,TAS,55 - 59,3517
Clarence,TAS,60 - 64,3344
Clarence,TAS,65 - 69,2605
Clarence,TAS,70 - 74,2007
Clarence,TAS,75 - 79,1644
Clarence,TAS,80 - 84,1255
Clarence,TAS,85 and over,1125
Clarence Valley,NSW,0 - 4,2989
Clarence Valley,NSW,5 - 9,3055
Clarence Valley,NSW,10 - 14,3459
Clarence Valley,NSW,15 - 19,3375
Clarence Valley,NSW,20 - 24,2325
Clarence Valley,NSW,25 - 29,2037
Clarence Valley,NSW,30 - 34,2224
Clarence Valley,NSW,35 - 39,2858
Clarence Valley,NSW,40 - 44,3052
Clarence Valley,NSW,45 - 49,3670
Clarence Valley,NSW,50 - 54,3890
Clarence Valley,NSW,55 - 59,3829
Clarence Valley,NSW,60 - 64,3819
Clarence Valley,NSW,65 - 69,3159
Clarence Valley,NSW,70 - 74,2556
Clarence Valley,NSW,75 - 79,2039
Clarence Valley,NSW,80 - 84,1424
Clarence Valley,NSW,85 and over,1233
Cleve,SA,0 - 4,123
Cleve,SA,5 - 9,136
Cleve,SA,10 - 14,116
Cleve,SA,15 - 19,91
Cleve,SA,20 - 24,88
Cleve,SA,25 - 29,77
Cleve,SA,30 - 34,94
Cleve,SA,35 - 39,119
Cleve,SA,40 - 44,134
Cleve,SA,45 - 49,127
Cleve,SA,50 - 54,144
Cleve,SA,55 - 59,123
Cleve,SA,60 - 64,130
Cleve,SA,65 - 69,92
Cleve,SA,70 - 74,75
Cleve,SA,75 - 79,63
Cleve,SA,80 - 84,65
Cleve,SA,85 and over,55
Cloncurry,QLD,0 - 4,259
Cloncurry,QLD,5 - 9,259
Cloncurry,QLD,10 - 14,191
Cloncurry,QLD,15 - 19,210
Cloncurry,QLD,20 - 24,305
Cloncurry,QLD,25 - 29,350
Cloncurry,QLD,30 - 34,250
Cloncurry,QLD,35 - 39,240
Cloncurry,QLD,40 - 44,238
Cloncurry,QLD,45 - 49,232
Cloncurry,QLD,50 - 54,230
Cloncurry,QLD,55 - 59,189
Cloncurry,QLD,60 - 64,145
Cloncurry,QLD,65 - 69,87
Cloncurry,QLD,70 - 74,43
Cloncurry,QLD,75 - 79,36
Cloncurry,QLD,80 - 84,19
Cloncurry,QLD,85 and over,18
Cobar,NSW,0 - 4,432
Cobar,NSW,5 - 9,358
Cobar,NSW,10 - 14,322
Cobar,NSW,15 - 19,318
Cobar,NSW,20 - 24,360
Cobar,NSW,25 - 29,387
Cobar,NSW,30 - 34,308
Cobar,NSW,35 - 39,354
Cobar,NSW,40 - 44,317
Cobar,NSW,45 - 49,348
Cobar,NSW,50 - 54,356
Cobar,NSW,55 - 59,270
Cobar,NSW,60 - 64,226
Cobar,NSW,65 - 69,192
Cobar,NSW,70 - 74,155
Cobar,NSW,75 - 79,109
Cobar,NSW,80 - 84,71
Cobar,NSW,85 and over,63
Cockburn,WA,0 - 4,6694
Cockburn,WA,5 - 9,6033
Cockburn,WA,10 - 14,5981
Cockburn,WA,15 - 19,5986
Cockburn,WA,20 - 24,6869
Cockburn,WA,25 - 29,7222
Cockburn,WA,30 - 34,7385
Cockburn,WA,35 - 39,7697
Cockburn,WA,40 - 44,7038
Cockburn,WA,45 - 49,6532
Cockburn,WA,50 - 54,5883
Cockburn,WA,55 - 59,4912
Cockburn,WA,60 - 64,4194
Cockburn,WA,65 - 69,3072
Cockburn,WA,70 - 74,2270
Cockburn,WA,75 - 79,1792
Cockburn,WA,80 - 84,1178
Cockburn,WA,85 and over,890
Coffs Harbour,NSW,0 - 4,4279
Coffs Harbour,NSW,5 - 9,4365
Coffs Harbour,NSW,10 - 14,4838
Coffs Harbour,NSW,15 - 19,4926
Coffs Harbour,NSW,20 - 24,3900
Coffs Harbour,NSW,25 - 29,3583
Coffs Harbour,NSW,30 - 34,3464
Coffs Harbour,NSW,35 - 39,4234
Coffs Harbour,NSW,40 - 44,4544
Coffs Harbour,NSW,45 - 49,5097
Coffs Harbour,NSW,50 - 54,5329
Coffs Harbour,NSW,55 - 59,5049
Coffs Harbour,NSW,60 - 64,4616
Coffs Harbour,NSW,65 - 69,3588
Coffs Harbour,NSW,70 - 74,2859
Coffs Harbour,NSW,75 - 79,2285
Coffs Harbour,NSW,80 - 84,1770
Coffs Harbour,NSW,85 and over,1647
Colac-Otway,VIC,0 - 4,1272
Colac-Otway,VIC,5 - 9,1299
Colac-Otway,VIC,10 - 14,1367
Colac-Otway,VIC,15 - 19,1408
Colac-Otway,VIC,20 - 24,1205
Colac-Otway,VIC,25 - 29,1051
Colac-Otway,VIC,30 - 34,1058
Colac-Otway,VIC,35 - 39,1282
Colac-Otway,VIC,40 - 44,1339
Colac-Otway,VIC,45 - 49,1465
Colac-Otway,VIC,50 - 54,1503
Colac-Otway,VIC,55 - 59,1479
Colac-Otway,VIC,60 - 64,1366
Colac-Otway,VIC,65 - 69,1098
Colac-Otway,VIC,70 - 74,838
Colac-Otway,VIC,75 - 79,719
Colac-Otway,VIC,80 - 84,593
Colac-Otway,VIC,85 and over,513
Collie,WA,0 - 4,551
Collie,WA,5 - 9,560
Collie,WA,10 - 14,686
Collie,WA,15 - 19,697
Collie,WA,20 - 24,558
Collie,WA,25 - 29,641
Collie,WA,30 - 34,504
Collie,WA,35 - 39,591
Collie,WA,40 - 44,687
Collie,WA,45 - 49,691
Collie,WA,50 - 54,727
Collie,WA,55 - 59,631
Collie,WA,60 - 64,546
Collie,WA,65 - 69,379
Collie,WA,70 - 74,254
Collie,WA,75 - 79,230
Collie,WA,80 - 84,149
Collie,WA,85 and over,136
Coober Pedy,SA,0 - 4,102
Coober Pedy,SA,5 - 9,101
Coober Pedy,SA,10 - 14,79
Coober Pedy,SA,15 - 19,80
Coober Pedy,SA,20 - 24,107
Coober Pedy,SA,25 - 29,84
Coober Pedy,SA,30 - 34,105
Coober Pedy,SA,35 - 39,107
Coober Pedy,SA,40 - 44,122
Coober Pedy,SA,45 - 49,156
Coober Pedy,SA,50 - 54,132
Coober Pedy,SA,55 - 59,130
Coober Pedy,SA,60 - 64,155
Coober Pedy,SA,65 - 69,149
Coober Pedy,SA,70 - 74,95
Coober Pedy,SA,75 - 79,44
Coober Pedy,SA,80 - 84,23
Coober Pedy,SA,85 and over,10
Cook,QLD,0 - 4,330
Cook,QLD,5 - 9,261
Cook,QLD,10 - 14,241
Cook,QLD,15 - 19,199
Cook,QLD,20 - 24,264
Cook,QLD,25 - 29,291
Cook,QLD,30 - 34,278
Cook,QLD,35 - 39,305
Cook,QLD,40 - 44,274
Cook,QLD,45 - 49,309
Cook,QLD,50 - 54,350
Cook,QLD,55 - 59,325
Cook,QLD,60 - 64,292
Cook,QLD,65 - 69,206
Cook,QLD,70 - 74,95
Cook,QLD,75 - 79,60
Cook,QLD,80 - 84,46
Cook,QLD,85 and over,9
Coolamon,NSW,0 - 4,293
Coolamon,NSW,5 - 9,345
Coolamon,NSW,10 - 14,299
Coolamon,NSW,15 - 19,285
Coolamon,NSW,20 - 24,180
Coolamon,NSW,25 - 29,157
Coolamon,NSW,30 - 34,188
Coolamon,NSW,35 - 39,215
Coolamon,NSW,40 - 44,269
Coolamon,NSW,45 - 49,325
Coolamon,NSW,50 - 54,308
Coolamon,NSW,55 - 59,247
Coolamon,NSW,60 - 64,277
Coolamon,NSW,65 - 69,245
Coolamon,NSW,70 - 74,200
Coolamon,NSW,75 - 79,155
Coolamon,NSW,80 - 84,117
Coolamon,NSW,85 and over,111
Coolgardie,WA,0 - 4,372
Coolgardie,WA,5 - 9,317
Coolgardie,WA,10 - 14,368
Coolgardie,WA,15 - 19,318
Coolgardie,WA,20 - 24,298
Coolgardie,WA,25 - 29,318
Coolgardie,WA,30 - 34,347
Coolgardie,WA,35 - 39,327
Coolgardie,WA,40 - 44,319
Coolgardie,WA,45 - 49,298
Coolgardie,WA,50 - 54,230
Coolgardie,WA,55 - 59,240
Coolgardie,WA,60 - 64,141
Coolgardie,WA,65 - 69,86
Coolgardie,WA,70 - 74,55
Coolgardie,WA,75 - 79,24
Coolgardie,WA,80 - 84,14
Coolgardie,WA,85 and over,8
Coomalie,NT,0 - 4,80
Coomalie,NT,5 - 9,59
Coomalie,NT,10 - 14,83
Coomalie,NT,15 - 19,77
Coomalie,NT,20 - 24,69
Coomalie,NT,25 - 29,56
Coomalie,NT,30 - 34,52
Coomalie,NT,35 - 39,85
Coomalie,NT,40 - 44,103
Coomalie,NT,45 - 49,121
Coomalie,NT,50 - 54,103
Coomalie,NT,55 - 59,121
Coomalie,NT,60 - 64,134
Coomalie,NT,65 - 69,67
Coomalie,NT,70 - 74,33
Coomalie,NT,75 - 79,11
Coomalie,NT,80 - 84,17
Coomalie,NT,85 and over,3
Coonamble,NSW,0 - 4,307
Coonamble,NSW,5 - 9,303
Coonamble,NSW,10 - 14,321
Coonamble,NSW,15 - 19,292
Coonamble,NSW,20 - 24,238
Coonamble,NSW,25 - 29,237
Coonamble,NSW,30 - 34,208
Coonamble,NSW,35 - 39,250
Coonamble,NSW,40 - 44,264
Coonamble,NSW,45 - 49,301
Coonamble,NSW,50 - 54,301
Coonamble,NSW,55 - 59,268
Coonamble,NSW,60 - 64,263
Coonamble,NSW,65 - 69,206
Coonamble,NSW,70 - 74,156
Coonamble,NSW,75 - 79,139
Coonamble,NSW,80 - 84,94
Coonamble,NSW,85 and over,76
Coorow,WA,0 - 4,69
Coorow,WA,5 - 9,60
Coorow,WA,10 - 14,71
Coorow,WA,15 - 19,36
Coorow,WA,20 - 24,43
Coorow,WA,25 - 29,45
Coorow,WA,30 - 34,56
Coorow,WA,35 - 39,95
Coorow,WA,40 - 44,76
Coorow,WA,45 - 49,82
Coorow,WA,50 - 54,112
Coorow,WA,55 - 59,83
Coorow,WA,60 - 64,85
Coorow,WA,65 - 69,89
Coorow,WA,70 - 74,66
Coorow,WA,75 - 79,38
Coorow,WA,80 - 84,14
Coorow,WA,85 and over,6
Copper Coast,SA,0 - 4,700
Copper Coast,SA,5 - 9,711
Copper Coast,SA,10 - 14,790
Copper Coast,SA,15 - 19,753
Copper Coast,SA,20 - 24,606
Copper Coast,SA,25 - 29,582
Copper Coast,SA,30 - 34,562
Copper Coast,SA,35 - 39,604
Copper Coast,SA,40 - 44,820
Copper Coast,SA,45 - 49,928
Copper Coast,SA,50 - 54,888
Copper Coast,SA,55 - 59,955
Copper Coast,SA,60 - 64,1067
Copper Coast,SA,65 - 69,963
Copper Coast,SA,70 - 74,784
Copper Coast,SA,75 - 79,566
Copper Coast,SA,80 - 84,418
Copper Coast,SA,85 and over,336
Corangamite,VIC,0 - 4,1104
Corangamite,VIC,5 - 9,1071
Corangamite,VIC,10 - 14,1265
Corangamite,VIC,15 - 19,1218
Corangamite,VIC,20 - 24,749
Corangamite,VIC,25 - 29,690
Corangamite,VIC,30 - 34,819
Corangamite,VIC,35 - 39,979
Corangamite,VIC,40 - 44,1110
Corangamite,VIC,45 - 49,1231
Corangamite,VIC,50 - 54,1183
Corangamite,VIC,55 - 59,1091
Corangamite,VIC,60 - 64,1015
Corangamite,VIC,65 - 69,867
Corangamite,VIC,70 - 74,772
Corangamite,VIC,75 - 79,579
Corangamite,VIC,80 - 84,454
Corangamite,VIC,85 and over,366
Corrigin,WA,0 - 4,71
Corrigin,WA,5 - 9,76
Corrigin,WA,10 - 14,53
Corrigin,WA,15 - 19,31
Corrigin,WA,20 - 24,28
Corrigin,WA,25 - 29,69
Corrigin,WA,30 - 34,63
Corrigin,WA,35 - 39,66
Corrigin,WA,40 - 44,61
Corrigin,WA,45 - 49,89
Corrigin,WA,50 - 54,102
Corrigin,WA,55 - 59,103
Corrigin,WA,60 - 64,75
Corrigin,WA,65 - 69,79
Corrigin,WA,70 - 74,53
Corrigin,WA,75 - 79,47
Corrigin,WA,80 - 84,30
Corrigin,WA,85 and over,30
Cottesloe,WA,0 - 4,482
Cottesloe,WA,5 - 9,480
Cottesloe,WA,10 - 14,415
Cottesloe,WA,15 - 19,474
Cottesloe,WA,20 - 24,618
Cottesloe,WA,25 - 29,620
Cottesloe,WA,30 - 34,488
Cottesloe,WA,35 - 39,456
Cottesloe,WA,40 - 44,577
Cottesloe,WA,45 - 49,547
Cottesloe,WA,50 - 54,579
Cottesloe,WA,55 - 59,599
Cottesloe,WA,60 - 64,561
Cottesloe,WA,65 - 69,389
Cottesloe,WA,70 - 74,263
Cottesloe,WA,75 - 79,188
Cottesloe,WA,80 - 84,181
Cottesloe,WA,85 and over,189
Cowra,NSW,0 - 4,745
Cowra,NSW,5 - 9,791
Cowra,NSW,10 - 14,895
Cowra,NSW,15 - 19,848
Cowra,NSW,20 - 24,573
Cowra,NSW,25 - 29,564
Cowra,NSW,30 - 34,560
Cowra,NSW,35 - 39,701
Cowra,NSW,40 - 44,737
Cowra,NSW,45 - 49,825
Cowra,NSW,50 - 54,878
Cowra,NSW,55 - 59,913
Cowra,NSW,60 - 64,920
Cowra,NSW,65 - 69,733
Cowra,NSW,70 - 74,695
Cowra,NSW,75 - 79,475
Cowra,NSW,80 - 84,367
Cowra,NSW,85 and over,313
Cranbrook,WA,0 - 4,87
Cranbrook,WA,5 - 9,65
Cranbrook,WA,10 - 14,74
Cranbrook,WA,15 - 19,56
Cranbrook,WA,20 - 24,41
Cranbrook,WA,25 - 29,54
Cranbrook,WA,30 - 34,81
Cranbrook,WA,35 - 39,75
Cranbrook,WA,40 - 44,91
Cranbrook,WA,45 - 49,76
Cranbrook,WA,50 - 54,92
Cranbrook,WA,55 - 59,86
Cranbrook,WA,60 - 64,69
Cranbrook,WA,65 - 69,47
Cranbrook,WA,70 - 74,58
Cranbrook,WA,75 - 79,20
Cranbrook,WA,80 - 84,6
Cranbrook,WA,85 and over,11
Croydon,QLD,0 - 4,26
Croydon,QLD,5 - 9,32
Croydon,QLD,10 - 14,13
Croydon,QLD,15 - 19,25
Croydon,QLD,20 - 24,22
Croydon,QLD,25 - 29,31
Croydon,QLD,30 - 34,23
Croydon,QLD,35 - 39,24
Croydon,QLD,40 - 44,21
Croydon,QLD,45 - 49,18
Croydon,QLD,50 - 54,24
Croydon,QLD,55 - 59,24
Croydon,QLD,60 - 64,9
Croydon,QLD,65 - 69,10
Croydon,QLD,70 - 74,10
Croydon,QLD,75 - 79,5
Croydon,QLD,80 - 84,0
Croydon,QLD,85 and over,2
Cuballing,WA,0 - 4,63
Cuballing,WA,5 - 9,64
Cuballing,WA,10 - 14,58
Cuballing,WA,15 - 19,54
Cuballing,WA,20 - 24,15
Cuballing,WA,25 - 29,33
Cuballing,WA,30 - 34,45
Cuballing,WA,35 - 39,53
Cuballing,WA,40 - 44,72
Cuballing,WA,45 - 49,86
Cuballing,WA,50 - 54,71
Cuballing,WA,55 - 59,66
Cuballing,WA,60 - 64,77
Cuballing,WA,65 - 69,36
Cuballing,WA,70 - 74,43
Cuballing,WA,75 - 79,16
Cuballing,WA,80 - 84,13
Cuballing,WA,85 and over,8
Cue,WA,0 - 4,20
Cue,WA,5 - 9,16
Cue,WA,10 - 14,22
Cue,WA,15 - 19,17
Cue,WA,20 - 24,20
Cue,WA,25 - 29,18
Cue,WA,30 - 34,12
Cue,WA,35 - 39,18
Cue,WA,40 - 44,7
Cue,WA,45 - 49,20
Cue,WA,50 - 54,26
Cue,WA,55 - 59,25
Cue,WA,60 - 64,34
Cue,WA,65 - 69,17
Cue,WA,70 - 74,7
Cue,WA,75 - 79,7
Cue,WA,80 - 84,1
Cue,WA,85 and over,0
Cunderdin,WA,0 - 4,93
Cunderdin,WA,5 - 9,87
Cunderdin,WA,10 - 14,76
Cunderdin,WA,15 - 19,129
Cunderdin,WA,20 - 24,72
Cunderdin,WA,25 - 29,73
Cunderdin,WA,30 - 34,74
Cunderdin,WA,35 - 39,77
Cunderdin,WA,40 - 44,75
Cunderdin,WA,45 - 49,94
Cunderdin,WA,50 - 54,104
Cunderdin,WA,55 - 59,100
Cunderdin,WA,60 - 64,85
Cunderdin,WA,65 - 69,42
Cunderdin,WA,70 - 74,53
Cunderdin,WA,75 - 79,44
Cunderdin,WA,80 - 84,22
Cunderdin,WA,85 and over,22
Dalwallinu,WA,0 - 4,99
Dalwallinu,WA,5 - 9,88
Dalwallinu,WA,10 - 14,74
Dalwallinu,WA,15 - 19,70
Dalwallinu,WA,20 - 24,84
Dalwallinu,WA,25 - 29,114
Dalwallinu,WA,30 - 34,75
Dalwallinu,WA,35 - 39,81
Dalwallinu,WA,40 - 44,93
Dalwallinu,WA,45 - 49,121
Dalwallinu,WA,50 - 54,110
Dalwallinu,WA,55 - 59,82
Dalwallinu,WA,60 - 64,75
Dalwallinu,WA,65 - 69,45
Dalwallinu,WA,70 - 74,31
Dalwallinu,WA,75 - 79,37
Dalwallinu,WA,80 - 84,33
Dalwallinu,WA,85 and over,21
Dandaragan,WA,0 - 4,206
Dandaragan,WA,5 - 9,204
Dandaragan,WA,10 - 14,185
Dandaragan,WA,15 - 19,110
Dandaragan,WA,20 - 24,156
Dandaragan,WA,25 - 29,186
Dandaragan,WA,30 - 34,191
Dandaragan,WA,35 - 39,245
Dandaragan,WA,40 - 44,214
Dandaragan,WA,45 - 49,242
Dandaragan,WA,50 - 54,230
Dandaragan,WA,55 - 59,284
Dandaragan,WA,60 - 64,268
Dandaragan,WA,65 - 69,207
Dandaragan,WA,70 - 74,163
Dandaragan,WA,75 - 79,88
Dandaragan,WA,80 - 84,56
Dandaragan,WA,85 and over,33
Dardanup,WA,0 - 4,1013
Dardanup,WA,5 - 9,863
Dardanup,WA,10 - 14,970
Dardanup,WA,15 - 19,862
Dardanup,WA,20 - 24,812
Dardanup,WA,25 - 29,821
Dardanup,WA,30 - 34,869
Dardanup,WA,35 - 39,879
Dardanup,WA,40 - 44,940
Dardanup,WA,45 - 49,888
Dardanup,WA,50 - 54,873
Dardanup,WA,55 - 59,697
Dardanup,WA,60 - 64,600
Dardanup,WA,65 - 69,429
Dardanup,WA,70 - 74,374
Dardanup,WA,75 - 79,258
Dardanup,WA,80 - 84,204
Dardanup,WA,85 and over,179
Darebin,VIC,0 - 4,9230
Darebin,VIC,5 - 9,7299
Darebin,VIC,10 - 14,6172
Darebin,VIC,15 - 19,6873
Darebin,VIC,20 - 24,12032
Darebin,VIC,25 - 29,13858
Darebin,VIC,30 - 34,12534
Darebin,VIC,35 - 39,12318
Darebin,VIC,40 - 44,10991
Darebin,VIC,45 - 49,9337
Darebin,VIC,50 - 54,8121
Darebin,VIC,55 - 59,6516
Darebin,VIC,60 - 64,5787
Darebin,VIC,65 - 69,4979
Darebin,VIC,70 - 74,4766
Darebin,VIC,75 - 79,4345
Darebin,VIC,80 - 84,3642
Darebin,VIC,85 and over,2980
Darwin,NT,0 - 4,5198
Darwin,NT,5 - 9,4569
Darwin,NT,10 - 14,4747
Darwin,NT,15 - 19,4900
Darwin,NT,20 - 24,6381
Darwin,NT,25 - 29,7858
Darwin,NT,30 - 34,6769
Darwin,NT,35 - 39,6263
Darwin,NT,40 - 44,5866
Darwin,NT,45 - 49,5796
Darwin,NT,50 - 54,5345
Darwin,NT,55 - 59,4950
Darwin,NT,60 - 64,3895
Darwin,NT,65 - 69,2353
Darwin,NT,70 - 74,1429
Darwin,NT,75 - 79,803
Darwin,NT,80 - 84,488
Darwin,NT,85 and over,276
Denmark,WA,0 - 4,301
Denmark,WA,5 - 9,333
Denmark,WA,10 - 14,360
Denmark,WA,15 - 19,316
Denmark,WA,20 - 24,184
Denmark,WA,25 - 29,161
Denmark,WA,30 - 34,239
Denmark,WA,35 - 39,287
Denmark,WA,40 - 44,362
Denmark,WA,45 - 49,463
Denmark,WA,50 - 54,419
Denmark,WA,55 - 59,406
Denmark,WA,60 - 64,452
Denmark,WA,65 - 69,345
Denmark,WA,70 - 74,258
Denmark,WA,75 - 79,170
Denmark,WA,80 - 84,103
Denmark,WA,85 and over,89
Derby-West Kimberley,WA,0 - 4,821
Derby-West Kimberley,WA,5 - 9,702
Derby-West Kimberley,WA,10 - 14,593
Derby-West Kimberley,WA,15 - 19,553
Derby-West Kimberley,WA,20 - 24,1036
Derby-West Kimberley,WA,25 - 29,1013
Derby-West Kimberley,WA,30 - 34,792
Derby-West Kimberley,WA,35 - 39,727
Derby-West Kimberley,WA,40 - 44,583
Derby-West Kimberley,WA,45 - 49,524
Derby-West Kimberley,WA,50 - 54,468
Derby-West Kimberley,WA,55 - 59,384
Derby-West Kimberley,WA,60 - 64,257
Derby-West Kimberley,WA,65 - 69,136
Derby-West Kimberley,WA,70 - 74,92
Derby-West Kimberley,WA,75 - 79,70
Derby-West Kimberley,WA,80 - 84,37
Derby-West Kimberley,WA,85 and over,38
Derwent Valley,TAS,0 - 4,691
Derwent Valley,TAS,5 - 9,630
Derwent Valley,TAS,10 - 14,710
Derwent Valley,TAS,15 - 19,649
Derwent Valley,TAS,20 - 24,566
Derwent Valley,TAS,25 - 29,550
Derwent Valley,TAS,30 - 34,534
Derwent Valley,TAS,35 - 39,632
Derwent Valley,TAS,40 - 44,695
Derwent Valley,TAS,45 - 49,810
Derwent Valley,TAS,50 - 54,721
Derwent Valley,TAS,55 - 59,686
Derwent Valley,TAS,60 - 64,632
Derwent Valley,TAS,65 - 69,447
Derwent Valley,TAS,70 - 74,381
Derwent Valley,TAS,75 - 79,250
Derwent Valley,TAS,80 - 84,182
Derwent Valley,TAS,85 and over,129
Devonport,TAS,0 - 4,1685
Devonport,TAS,5 - 9,1581
Devonport,TAS,10 - 14,1715
Devonport,TAS,15 - 19,1745
Devonport,TAS,20 - 24,1484
Devonport,TAS,25 - 29,1437
Devonport,TAS,30 - 34,1442
Devonport,TAS,35 - 39,1681
Devonport,TAS,40 - 44,1638
Devonport,TAS,45 - 49,1758
Devonport,TAS,50 - 54,1665
Devonport,TAS,55 - 59,1671
Devonport,TAS,60 - 64,1590
Devonport,TAS,65 - 69,1344
Devonport,TAS,70 - 74,1074
Devonport,TAS,75 - 79,876
Devonport,TAS,80 - 84,658
Devonport,TAS,85 and over,668
Diamantina,QLD,0 - 4,15
Diamantina,QLD,5 - 9,13
Diamantina,QLD,10 - 14,18
Diamantina,QLD,15 - 19,20
Diamantina,QLD,20 - 24,32
Diamantina,QLD,25 - 29,16
Diamantina,QLD,30 - 34,26
Diamantina,QLD,35 - 39,21
Diamantina,QLD,40 - 44,15
Diamantina,QLD,45 - 49,31
Diamantina,QLD,50 - 54,22
Diamantina,QLD,55 - 59,23
Diamantina,QLD,60 - 64,18
Diamantina,QLD,65 - 69,12
Diamantina,QLD,70 - 74,5
Diamantina,QLD,75 - 79,3
Diamantina,QLD,80 - 84,2
Diamantina,QLD,85 and over,1
Donnybrook-Balingup,WA,0 - 4,323
Donnybrook-Balingup,WA,5 - 9,349
Donnybrook-Balingup,WA,10 - 14,374
Donnybrook-Balingup,WA,15 - 19,304
Donnybrook-Balingup,WA,20 - 24,219
Donnybrook-Balingup,WA,25 - 29,201
Donnybrook-Balingup,WA,30 - 34,247
Donnybrook-Balingup,WA,35 - 39,351
Donnybrook-Balingup,WA,40 - 44,381
Donnybrook-Balingup,WA,45 - 49,435
Donnybrook-Balingup,WA,50 - 54,467
Donnybrook-Balingup,WA,55 - 59,480
Donnybrook-Balingup,WA,60 - 64,432
Donnybrook-Balingup,WA,65 - 69,293
Donnybrook-Balingup,WA,70 - 74,214
Donnybrook-Balingup,WA,75 - 79,126
Donnybrook-Balingup,WA,80 - 84,83
Donnybrook-Balingup,WA,85 and over,70
Doomadgee,QLD,0 - 4,212
Doomadgee,QLD,5 - 9,156
Doomadgee,QLD,10 - 14,129
Doomadgee,QLD,15 - 19,109
Doomadgee,QLD,20 - 24,122
Doomadgee,QLD,25 - 29,119
Doomadgee,QLD,30 - 34,100
Doomadgee,QLD,35 - 39,99
Doomadgee,QLD,40 - 44,55
Doomadgee,QLD,45 - 49,75
Doomadgee,QLD,50 - 54,56
Doomadgee,QLD,55 - 59,36
Doomadgee,QLD,60 - 64,19
Doomadgee,QLD,65 - 69,16
Doomadgee,QLD,70 - 74,3
